,Unnamed: 0,title,港股,国内财经,基金,美股,期货,生活,外汇,证券,classify,检验
5272,5272,"信维通信放量大跌 公司回应：无突发利空 经营正常
",1,0,0,1,1,2,0,2,证券,港股
5273,5273,"钢铁股持续走强 凌钢股份涨停
",3,0,1,0,0,0,0,4,证券,证券
5274,5274,"传媒板块表现抢眼 幸福蓝海午后涨停
",2,0,1,0,0,0,0,2,证券,证券
5275,5275,"宝马上半年销量创新高 德美下降中国劲增
",3,3,0,4,3,1,1,2,美股,美股
5276,5276,"汇生财富:超级星期四重磅来袭
",0,0,0,0,1,0,0,0,外汇,国内财经
5277,5277,"钢铁股持续走强 凌钢股份涨停
",3,0,1,0,0,0,0,4,证券,证券
5278,5278,"DirectFX:就业数据陆续来袭 欧元强劲剑指穹顶
",1,0,0,1,0,1,2,1,外汇,港股
5279,5279,"文化传媒板块午后快速崛起 幸福蓝海涨停
",2,0,1,0,0,0,0,3,证券,证券
5280,5280,"快讯：四川地条钢去产能1200余万吨 安钢、凌钢涨停
",4,2,2,0,1,1,0,3,证券,证券
5281,5281,"钢铁股午后集体拉升 安阳钢铁、凌钢股份涨停
",3,0,1,0,0,0,0,4,证券,证券
5282,5282,"快讯：朗诗0元购马鞍山住宅项目70%股权  拉升近19…
",5,2,1,0,0,1,0,5,港股,港股
5283,5283,"西方公司钻美对俄制裁空子 仍可助俄开采非常规油气
",0,1,0,2,1,1,0,2,美股,证券
5284,5284,"快讯：重庆钢铁一度暴涨20% 午后涨幅收窄不足5%
",4,1,1,1,0,5,0,2,港股,证券
5285,5285,"创业板指涨幅收窄 券商预计8月龙马行情延续
",4,1,2,2,4,1,1,3,证券,证券
5286,5286,"快讯：影视传媒板块直线拉升 幸福蓝海封涨停板
",4,0,1,0,0,0,0,3,证券,证券
5287,5287,"沪指现高位盘整 3300一线仍需时间震荡消化
",1,1,1,0,0,1,0,2,证券,证券
5288,5288,"中国二季度金条和金币需求逆市暴增56%
",2,2,0,3,1,1,2,0,美股,国内财经
5289,5289,"快讯：马钢H股午后走高 A股大涨8%H股大涨6%
",6,0,0,1,1,0,0,5,港股,港股
5290,5290,"金属钼概念股集体走强 金钼股份涨停
",3,0,1,0,0,0,0,5,证券,证券
5291,5291,"德普科技升10% 内资持股比例达32%
",1,1,2,0,0,1,0,3,港股,证券
5292,5292,"钢材利润维持高位 钢铁板块股票涨势如虹
",4,0,0,0,0,0,0,3,港股,港股
5293,5293,"快讯：沪指探底回升跌0.26% 钢铁板块逆势上攻
",3,0,1,0,1,2,0,5,证券,证券
5294,5294,"奔驰车上路三天刹车吱吱响 强制搭售装潢项目
",0,0,0,0,0,1,0,0,生活,证券
5295,5295,"快讯：金属钼概念股集体暴涨 金钼股份等3股涨停
",5,0,1,0,0,1,0,6,证券,港股
5296,5296,"小米可穿戴设备成全球第一：出货量超苹果30%
",1,0,0,3,0,1,0,0,美股,证券
5297,5297,"西门子拟将医疗部门上市 估值达400亿欧元
",2,1,2,3,2,2,1,3,美股,证券
5298,5298,"荣誉、经费、质疑：韩春雨从发表论文到撤稿的15个月
",1,3,2,1,1,1,1,1,国内财经,国内财经
5299,5299,"快讯：紫光控股午后拉升24% 公司近4月回购超650万…
",4,1,1,1,1,3,1,7,港股,国内财经
5300,5300,"美国公司向马政府申请继续搜寻MH370：不找到不收费
",1,2,0,4,0,3,0,3,美股,美股
5301,5301,"2017厦洽会9月开幕 把握金砖机遇打造国际投资平台
",3,4,2,1,3,1,2,3,国内财经,国内财经
5302,5302,"快讯：沪指午后震荡走低跌0.41% 金融股集体回调
",4,2,2,0,1,0,1,5,证券,港股
5303,5303,"上半年全球黄金需求减少14% 金价仅上涨8%
",5,1,1,3,1,1,3,2,美股,美股
5304,5304,"丰华股份：子公司重庆镁业不拥有镁矿
",1,1,0,1,0,2,0,5,证券,证券
5305,5305,"有色金属板块表现抢眼 金钼股份涨停
",3,0,1,0,0,0,0,5,证券,证券
5306,5306,"恐惧与暴利同在：新股开板越来越早 惊人内幕在后面
",1,3,0,5,1,1,0,4,证券,证券
5307,5307,"沪指午后跌幅收窄 有色股快速拉升
",2,0,1,0,1,1,0,4,证券,证券
5308,5308,"有色金属板块表现抢眼 金钼股份涨停
",3,0,1,0,0,0,0,5,证券,证券
5309,5309,"韩春雨撤回论文背后：国际期刊如何对待学术争议
",1,0,0,1,3,0,1,0,国内财经,期货
5310,5310,"潘向东：发财致富看周期 但需避免产生新周期幻觉
",0,1,0,1,3,0,0,2,证券,证券
5311,5311,"快讯：有色板块直线拉升 金钼股份快速封涨停
",5,0,1,0,0,0,0,6,证券,证券
5312,5312,"中通快递员被打失禁涉事女拘留5日 打人男子在逃
",2,2,0,4,0,4,1,2,生活,美股
5313,5313,"新时代潘向东:发财致富看周期 但避免产生新周期幻觉
",0,1,0,1,3,0,0,2,证券,证券
5314,5314,"“双徐”对调 一汽系公司与长安汽车股票一涨一跌
",3,1,0,2,3,4,0,4,证券,证券
5315,5315,"快讯：钢铁板块午后走强 安阳钢铁等2股涨停
",5,0,1,0,0,2,0,6,证券,证券
5316,5316,"深圳零工族干一天撑三天 不愿学技能 亟待被“叫醒”
",0,2,1,1,0,3,0,0,国内财经,国内财经
5317,5317,"机构策略：主力资金大玩跷跷板
",0,0,0,0,0,0,0,2,证券,证券
5318,5318,"风格切换 板块轮动再度提速
",0,0,0,0,0,0,0,1,证券,证券
5319,5319,"NEC拟将锂电池业务售予金沙江资本
",0,1,0,3,1,0,0,1,美股,美股
5320,5320,"8月3日13点交易员正关注要闻
",4,2,2,7,2,0,2,3,美股,美股
5321,5321,"方大炭素年化盈利70亿是什么概念 分析师是真爱
",2,1,1,0,0,0,0,3,证券,证券
5322,5322,"外媒：中菲正商谈菲佣来内地工作 月薪1.3万不实
",1,3,2,3,1,2,1,1,美股,证券
5323,5323,"马明哲人民日报发文谈陆金所 东方财富闻风涨停
",3,0,1,2,0,0,1,2,证券,证券
5324,5324,"日本NEC将撤出锂离子电池业务
",1,1,0,5,1,0,1,2,美股,美股
5325,5325,"中银航空租赁订购10架波音737 总目录价12.5亿美…
",2,2,2,1,0,2,0,4,美股,证券
5326,5326,"全球第二大水电站在金沙江开建
",0,1,0,4,0,0,0,1,美股,美股
5327,5327,"网曝李文星被骗入传销窝情形 手机被没收
",0,4,0,0,0,3,0,0,国内财经,国内财经
5328,5328,"员工持股悲喜录:有人巨亏有人猛赚 万达信息浮亏88%
",2,0,1,2,1,0,0,3,证券,证券
5329,5329,"获大摩大升1.3倍目标价 中升控股升3%
",2,1,1,0,0,0,0,3,港股,证券
5330,5330,"中日韩高铁谁更强?港媒:中国高铁已成新干线挑战者
",3,3,1,4,2,0,2,2,美股,国内财经
5331,5331,"韩春雨撤回论文背后：国际期刊如何对待学术争议
",1,0,0,1,3,0,1,0,国内财经,期货
5332,5332,"午评：试错行情还未结束 快速轮动如何应对
",0,0,0,1,2,0,0,0,证券,美股
5333,5333,"午评：恒指整固跌0.15% 联通涨4%创4个月最大升幅
",5,3,2,1,2,1,1,2,港股,证券
5334,5334,"新鸿基：苹果公布业绩超市场预期
",0,2,1,3,3,0,0,4,港股,证券
5335,5335,"午评：港股通(沪)用额9.17亿 港股通(深)用额4.…
",7,2,5,0,0,0,0,7,港股,港股
5336,5336,"第一上海:稳中向好格局未变 短线技术性超买情况浮现
",2,0,0,0,0,4,0,0,港股,美股
5337,5337,"日媒：美资信用卡在华申请清算牌照 欲破银联垄断
",1,1,0,4,0,0,1,2,美股,美股
5338,5338,"上午16亿主力资金潜入有色金属业
",1,1,2,0,0,1,0,3,证券,证券
5339,5339,"交银国际：国家可再生能源发展将更加理性规范
",2,1,0,3,2,1,1,2,港股,国内财经
5340,5340,"午评：创业板大涨 雄安概念股活跃
",3,0,0,0,0,0,0,3,证券,证券
5341,5341,"新财富分析师胡雅丽出任光大证券研究所副所长
",1,1,0,1,1,0,0,1,证券,证券
5342,5342,"海通姜超:股市最受欢迎 房地产是最不看好的大类资产
",2,1,0,1,0,1,0,2,证券,证券
5343,5343,"耀才证券﹕恒指仍有望于后市再创新高
",2,2,0,1,1,0,0,2,港股,国内财经
5344,5344,"沪指止步等待确定性信号 创业板有望冲击1800
",2,1,2,1,2,1,0,3,证券,证券
5345,5345,"交银国际：2 季度业绩预览 微博广告快速增长
",2,1,0,0,1,1,1,2,港股,证券
5346,5346,"沪指跌0.24% 家用电器行业跌幅最大
",1,0,1,0,1,2,0,4,证券,证券
5347,5347,"美媒：郭台铭考虑在美国威斯康星州进行第二处投资
",0,2,0,5,0,0,0,1,美股,证券
5348,5348,"贵人资本：料港股近期高位盘整，可留意医药
",4,0,1,1,1,0,0,3,港股,港股
5349,5349,"午评：题材股获追捧 创业板指大涨逾1%
",3,1,1,0,0,0,0,4,证券,港股
5350,5350,"名博午后看市：阶段性方向已经开始转差
",0,0,0,0,0,0,0,0,证券,证券
5351,5351,"乐天与现代等韩企利润遭腰斩 中国消费者抵制成主因
",2,3,0,3,1,3,1,0,国内财经,美股
5352,5352,"午评：权重股回调 创业板拉升反弹涨超1%
",3,1,1,0,0,0,1,2,证券,证券
5353,5353,"第一上海:稳向好格局未变 但短线技术性超买情况浮现
",2,0,0,0,0,4,0,0,港股,美股
5354,5354,"午评：创业板大涨 雄安概念股活跃
",3,0,0,0,0,0,0,3,证券,证券
5355,5355,"午评：沪股通净流入4.97亿 深股通净流入6.36亿
",6,2,3,0,0,0,0,6,港股,港股
5356,5356,"当代明诚海外资产重组 34.3亿估值看不懂
",1,1,1,1,0,1,0,3,证券,证券
5357,5357,"午评：沪深“跷跷板”沪指跌0.24% 中小板股强势崛起
",2,0,2,0,1,1,0,5,证券,证券
5358,5358,"第一上海：期指完成大型升浪量度升幅
",2,0,0,0,1,3,0,1,港股,生活
5359,5359,"美团点评拟融资至多50亿美元 估值或达300亿
",4,0,2,5,2,2,2,2,美股,证券
5360,5360,"商务部：蒙巴萨-内罗毕铁路5月通车 采用的中国标准
",4,3,1,3,2,1,2,1,国内财经,港股
5361,5361,"招银国际：康华医院首家分址门诊部开业
",1,0,0,0,1,1,1,1,港股,国内财经
5362,5362,"商务部：37项内贸流通体制改革试点经验向全国推广
",3,1,0,1,0,0,0,1,国内财经,国内财经
5363,5363,"富时100成份股公司CEO薪酬下降17% 英国承诺改革
",2,2,1,0,1,1,0,5,美股,证券
5364,5364,"集成电路概念股早盘走高 国科微涨停
",3,0,1,0,0,0,0,4,证券,证券
5365,5365,"青建国际中期利润预增超80% 股价上涨9%
",8,0,0,1,3,1,1,4,港股,港股
5366,5366,"西宁特钢：钒矿处停产状态 且没有明确的投产计划
",0,0,0,0,0,0,0,0,证券,证券
5367,5367,"申万宏源: 大市成交额连续第二日过千亿
",2,0,1,1,0,0,1,3,港股,证券
5368,5368,"快讯：集成电路概念股早盘走高 国科微涨停
",5,0,1,0,0,0,0,5,证券,证券
5369,5369,"快讯：中国联通大涨近5% 创最近4个月最大升幅
",8,4,1,3,2,1,2,2,港股,国内财经
5370,5370,"英皇证券：恒指高位震荡 中线关注北京京客隆
",2,1,0,1,0,0,0,1,港股,证券
5371,5371,"软件服务板块持续走强 维宏股份等多股涨停
",3,0,1,0,0,1,0,5,证券,证券
5372,5372,"中国金洋:苹果公司 季绩强劲 股价再创新高
",4,3,0,4,2,1,1,6,港股,港股
5373,5373,"联通内部人士：牵手腾讯阿里 跟联通混改没太大关系
",2,0,0,1,1,1,0,0,证券,证券
5374,5374,"软件服务板块持续走强 维宏股份等多股涨停
",3,0,1,0,0,1,0,5,证券,证券
5375,5375,"快讯:两市分化沪指跌0.05%创指涨1.65% 大数据…
",5,1,2,1,1,1,1,3,证券,证券
5376,5376,"保监会：没有计划或安排要求安邦出售海外资产
",0,0,0,0,2,1,0,0,美股,证券
5377,5377,"创业板指持续攀升大涨近2% 近20股涨停
",3,0,1,0,0,1,0,5,证券,证券
5378,5378,"商务部：欢迎各方投资者以并购方式来华投资
",0,1,0,0,0,0,0,0,国内财经,国内财经
5379,5379,"许维鸿谈灰犀牛：化解地方政府债务风险是当务之急
",0,2,0,0,0,0,1,0,国内财经,国内财经
5380,5380,"国有企业境外投资须进行财务可行性研究
",0,3,0,0,0,0,0,0,国内财经,国内财经
5381,5381,"调查显示深圳应届毕业生近6成工资用于交房租
",0,0,1,1,0,0,0,0,国内财经,证券
5382,5382,"区块链概念股异动走强 赢时胜涨停
",3,0,1,0,0,0,0,4,证券,证券
5383,5383,"创业板爆发原因揭秘：国家队抢筹+估值走低
",0,0,0,0,0,1,0,1,证券,证券
5384,5384,"外媒：中国人出境游不再""买买买""
",2,3,1,4,2,2,1,0,美股,美股
5385,5385,"创业板指大幅上扬涨近2% 东方财富等16只个股涨停
",3,2,3,0,0,3,0,5,证券,证券
5386,5386,"慧悦财经：钢铁股全线大涨，将迎来“戴维斯双击”？
",3,1,0,3,1,0,0,3,证券,期货
5387,5387,"有色金属板块表现抢眼 中国铝业涨逾7%
",5,3,0,2,1,0,1,2,证券,证券
5388,5388,"梅德韦杰夫回应美最新制裁：特朗普政府软弱十足
",0,1,0,3,1,1,1,1,美股,国内财经
5389,5389,"1只A股跌停 家用电器行业跌幅最大
",1,1,2,0,1,1,0,4,证券,证券
5390,5390,"彭博：美元十年熊市或许已经来临
",1,0,0,3,2,1,2,0,美股,美股
5391,5391,"快讯：创指大幅拉升涨1.41% 龙头股同花顺强势上扬
",5,1,1,0,0,1,0,4,证券,证券
5392,5392,"次新股快速拉升 维宏股份涨9%
",3,1,0,1,1,0,0,4,证券,证券
5393,5393,"iFOREX:黄金1265看空 白银16.65看空
",0,1,1,0,0,2,4,1,外汇,外汇
5394,5394,"保监会：上半年股票投资余额占比7.13% 上升0.23…
",3,3,2,0,1,2,0,5,证券,证券
5395,5395,"次新股反弹走强 嘉泽新能等近20股涨停
",3,1,1,1,1,2,1,5,证券,证券
5396,5396,"奇牛国际:英国央行将掀起超级星期四行情
",1,3,0,3,4,0,2,1,外汇,港股
5397,5397,"创业板指早盘反弹 大禹节水等个股直线涨停
",3,1,1,0,0,1,1,4,证券,证券
5398,5398,"国际投行纷纷看多 外资正在加速抄底A股市场
",2,2,1,4,2,0,1,6,证券,港股
5399,5399,"瑞银:看好下半年A股动能 两地银行股近期价差将扩大
",1,1,0,3,2,0,0,4,证券,证券
5400,5400,"次新股快速拉升 维宏股份涨9%
",3,1,0,1,1,0,0,4,证券,证券
5401,5401,"杭州高价地开发节奏放慢：溢价率超50%的基本没动工
",0,0,0,0,0,1,0,0,国内财经,证券
5402,5402,"50年股价上涨1万倍的邪恶股—奥驰亚，买点再现？
",6,1,1,1,0,3,0,3,证券,证券
5403,5403,"快讯：一带一路板块走强 西部建设涨逾7%
",5,1,0,0,0,1,0,3,证券,证券
5404,5404,"乐视网回应资产冻结问题 仍有2亿借款在洽谈化解方案
",1,2,1,2,0,2,0,4,证券,美股
5405,5405,"牛汇:胖手指又惹祸 黄金闪崩9美元创一周新低
",1,1,0,4,2,2,6,2,外汇,外汇
5406,5406,"传乐视要卖掉酷派:深圳地产接盘 国内业务转型房地产
",0,0,1,0,0,0,0,0,证券,期货
5407,5407,"AETOS艾拓思:ADP数据低于预期 就业市场或助长通…
",1,1,1,2,3,0,3,2,外汇,外汇
5408,5408,"深交所:“蹭热点”的公司有风险 投资者切勿盲目跟风
",1,1,1,1,0,1,1,2,证券,证券
5409,5409,"牛汇:8月3日亚欧纽外汇交易提醒
",3,1,1,3,2,0,4,3,外汇,外汇
5410,5410,"创业板指快速翻红 赢时胜涨停
",2,0,1,0,0,0,0,2,证券,证券
5411,5411,"BSFX博思金融:英国央行料将不加息 英镑或确认顶部
",1,5,0,4,2,1,2,1,外汇,美股
5412,5412,"分散染料概念股获资金热捧 建新股份涨逾7%
",5,2,0,1,1,0,0,8,证券,证券
5413,5413,"快讯：重磅蓝筹全线下跌 恒指跳水跌0.75%报2739…
",4,1,0,0,1,2,0,4,港股,证券
5414,5414,"饿了么配送员逆行还低头看手机 撞伤人后逃逸
",0,0,0,1,0,1,0,0,生活,证券
5415,5415,"黑石拟出售徕卡相机45%股份
",1,0,0,0,0,1,0,3,美股,证券
5416,5416,"快讯：沪深分化沪指跌0.15%创指涨逾1% 雄安概念拉…
",5,1,3,0,1,1,0,3,证券,证券
5417,5417,"创业板指快速翻红 赢时胜涨停
",2,0,1,0,0,0,0,2,证券,证券
5418,5418,"深天马A：车载业务是公司重点开拓的业务领域
",1,0,1,1,0,1,0,2,证券,美股
5419,5419,"一文通览史上最强环保督查进展及对金属行情的影响
",1,0,0,1,4,2,0,1,期货,期货
5420,5420,"云煤能源：还没有量化生产过针状焦
",0,0,0,0,0,0,0,0,证券,证券
5421,5421,"盘中惊现三大异象 两类股成领涨新王牌
",3,1,0,1,1,0,0,3,证券,证券
5422,5422,"沪指红绿震荡 雄安新区概念股表现抢眼
",2,1,1,1,1,0,0,6,证券,证券
5423,5423,"邦达亚洲:小非农疲软且官员言论偏鸽 美指承压收跌
",0,0,1,2,1,1,4,1,外汇,外汇
5424,5424,"雄安概念早盘拉升 青龙管业等3股涨停
",3,0,1,0,0,1,0,3,证券,证券
5425,5425,"快讯：泰锦暴跌30%仅值4亿 2个月市值蒸发却逾百亿
",4,2,2,1,2,1,1,5,港股,证券
5426,5426,"当代明诚海外重组34亿估值看不懂 境外借款如何偿还
",1,1,1,1,0,1,0,3,证券,证券
5427,5427,"快讯：创指再度走强涨0.79% 赢时胜封涨停
",5,1,1,0,0,0,0,4,证券,证券
5428,5428,"雄安概念早盘拉升 青龙管业等3股涨停
",3,0,1,0,0,1,0,3,证券,证券
5429,5429,"粤港澳概念股早盘活跃 恒基达鑫领涨
",3,0,2,0,0,0,0,3,证券,港股
5430,5430,"小南国上半年净利预增超100% 股价高开15%
",3,2,1,0,0,2,0,5,港股,证券
5431,5431,"染料概念股快速走强 闰土股份涨逾6%
",4,0,0,0,0,0,0,4,证券,证券
5432,5432,"快讯：粤港澳概念股早盘活跃 恒基达鑫领涨
",5,0,2,0,0,0,0,4,证券,证券
5433,5433,"快讯：中国7月重卡销量大超预期 中国重汽H股涨4%
",9,4,1,3,3,0,2,5,港股,国内财经
5434,5434,"8月3日10点交易员正关注要闻
",4,2,2,7,2,0,2,3,美股,美股
5435,5435,"快讯：钢铁股盘初大幅拉升 *ST华菱涨停
",5,0,1,0,0,0,0,4,证券,证券
5436,5436,"雄安概念股拉升 中持股份涨停
",3,0,1,0,0,0,0,5,证券,证券
5437,5437,"新股开板再添一员：大参林上市第四日开板
",2,1,0,2,2,2,1,4,证券,证券
5438,5438,"铝业股表现抢眼 中国铝业涨逾5%
",5,2,0,2,1,1,1,2,证券,港股
5439,5439,"钢铁股攻势再起 安阳钢铁涨逾7%
",4,1,0,0,0,0,0,3,证券,证券
